content,label
Anunge kunu hoyanne nathuwa hitapan ponnaya,1
Gon baduwak mol amaruwa kari ponna wesita,1
Mewa maddiyak widihata demima sadachara sampannad?kiyala oba palamuwa hithanna ona.maddiya kawadawath lokaya hadana thenaka neme thawa thawath winasaya karana thenatamai aran yanne.,1
aneka chenall himikaru amanapa wenna epa machan maddiyasthawa kiyanne.obata aithiwasikamak thiyenawada kagewath hadapatayak ganna.,1
Mama koitharam durata weradida niweradida kiyala danne ne weradinam niweradikara denna.siyalu kello neme me hadapataye inne amma kiyana uthum mawpadawiya kawadawath nolabana un.samajayata pililak.jathaka lewala weredda machan.,1
Ane deiyane mehemat ratak ai api kello wela epadune mehemat asahana tiyena kello innawa kiyala man Danne dan appereyai,1
Me wage un badina kollo paw.. kohen gihin hari ahinsakayek thamai ahuwenne.munwa maranna watinawa,1
Apoi mun katha karana piliwela lejjai mehemath lamai,1
Ane manda kello kiyala ohoma kollange jiwith ekka sellam karanne hema kenektama wenas dewal newai thiyenna. Kello unama eka kellekta adare karapan. Oya vidihata jiwath wela wedak ne.,1
Me wage kello maranna oni apitath lajjai. Thopita inna barinam mariyo.yako awankawa adare krapalla.thopita hena gahanawa,1
Akek dennek ohoma una kiyala kello sanhathiyama ohoma wenne na...aka nisa mm bohoma gaurawayen okkotama kiyanne hama kellama me video 1 kello wage pahathata dala katha karanna epa.,0
.buduhamuduruwo 3n parak wedama karapu baudda ratak meka....dethun denek nisa a pin bima jara wenawa...bohoma gaurawayen illanne mehema weda karanna epa kellane ubala vitharak mewa karai ath mulu samajema kellanta meka maha lejjawak anna a nisa a wge inna kellonge manasikathwaya pilibada aniwa danuwath wenna...,1
Oya waradi ne malli me patta sakkili kello wage mahamaga karanna one balanna ahannawath beri kathakiyana hati chik patta Gon balliyo,1
Balu weda karana oyawage para wesiyonta hoda padam ugannanna one,1
me vesa ganu loketama sapayak nodakin,1
Iya ow kello kiyana namatath lajjai aththamaii appiriyai,1
Nodakin patta belliyo..apitath lejja krnw.... mun wge euwo thiynn watinne...,1
Hema kellama ehem ne ...hoda ayath innwa ...me wge belliyo hinda ..hoda kellontath thenk nethi wenw,1
shik vitharak me wage walaththa kello hinda kellowena apiathlejjai...,1
Shik lajjai appa me hathikare maranna oniii.......balliyooooo......,1
Aiyo mukunda me... ane deiyne hithaganna be .. ithin kohomada deiyne meka ....ammoooh me denna katha krna widiha shik lejjai oooi... kello welath ohoma sakkili eun …,1
nodakin vitharak kisima hediyawak nethi maha sakkil,1
Mun ula thiyanna one mun dakama api gana adambarai,1
Unge pettiya kadaganne unmai.unata minissu nathuwa daruwoth haduwaki.e tharam asahanayak thiyenne,1
godak ayata dan one kellekge bahira rupe witarai..hebai samaje wadiya lassanai kiyala piliganne nati kellonge hit harima lassanai kiyala eyala danne na…,0
..kohoma unat hemadekama hoda pattak wagema naraka pattakut tiyenawane..e nisa hemoma mataka tiyaganna one kello hemoma naraka na wagema kollo hemomat naraka na kiyala.,0
et me wage asahanakarayo nisa mulu samajema pirihenawa...appiriyai munwa,1
maha kala kanni kallo sik ganu sahtiyatma lajai ammawt gawa gann wa sik apiriyai ....laja nanati kama,1
Me wage eun maranna thamai madushla one kalakanni balliyo,1
Iya bn awajathaka haththa amma appata werdila ipaduna ewn,1
"Pako kellanta ohoma karanna epa, pirimikamatath lajjai",1
Mamath kellek me wage patta vesiyo handa apitath ekkama lajjai aiyoo manda nodakin patta balliyoo,1
Ammata hukana kello thama me rate inne,1
Nodakin patta wasiyo munga ammala marilada,1
Hukaganda Patta Asai Ne Huththige Duwala,1
Nodakinwat wal balliyo.munta tiyena wise.,1
Matanm penne megolllo kudu gahala wage paw demawpiyo,0
Me vage vesaviyo vathura nethi then vala tiyala kapanna oni ban,1
Dabal gem wedak ne ban polimak daganin,1
mehema kello maranna watinawa,1
Muslim ekekta kiyalane hukaganna hadanne,1
Ana ma wasiyo lankawa thiyanna appa daiyana mune maranna oni,1
Nodakin balliyo okunta hena gahanawa paw daymapiyo okunwa haduwata wada hoda marala dammanam,1
Patta baliyoo demaupiyo kochchara hiina thiyagena athida.. ohoma mool wena un thamai samalingika asuratath yanne,1
Api mahansi wela duk vidala salli hoyala mewage kagenwath baduwak karaganna ai bn ubalage ammalata hodata salakana sathutin kala bila idapalla bn,0
Condam eka palila ahamben hadichcha un tamai ban oya..munta ilaga atamayak na.kalaknni kello....,1
Idakin me wage kello nisa hodata inna kellangeth nama katha karanawa mamath kellek yako oya wage kollanwa rawattanna epa ubalata hodaknam wenne na,1
Me wage sakkili kello nisa thamai ratak winasa wenna.kello kiyana namatat lajjai.,1
patta paduru weshiyo nodakin demaupiyage weradi thamaiy,1
kari wasiyo mata dunnot hukanawa aye kollo apa wanna,1
Ane ane me wage huththiyo innawane,1
Mun thama pita kotuwe ganikawo wela inna munta kiyanna wachana na munta danna oni polimak,1
Me wage sakkili kello hinda anith kellangeth gaurawaya nathi karanawa me wage wesaviyo nisa nodakin sakki kello mun wage eunta tare upadinnath hoda naa wesaviyooooo...nodakin,1
Nodakin mewage wesa balliyo ganu sanhatiyatama nindawak munta hena gahanna ona,1
"Patta wesiga kelloo,ellanna oni ownwa mahaparee adum nathuwa",1
Ammata hikenna kellge gimvawath rasata theyeda danne ne wesa baduwa,1
Un badu bn merena un tama moda paw bn,1
Thota wesa Badu Gena danawata wada wena wedak nedda,1
Wesa badu kellontath lajja karano,1
Wesa huththila amma tattalata topi wage wadapu ekt topi nayai bm wesa baddiyooooo,1
Yako maranna watinawa ne mun dennawa.pake..adare,1
Aduwayasen ipaduna patta balliyonta kiyanne thopi me Karana awajathaka wada walata thopiwa jathaka karapu ammalata thaththalata Pau nodi opapathika uppannayak aragena wesakam karapalla .,1
ubla wage patta  belliyo miris wala obala marawanna one thopi banndath lamai hadanna epa thoge lamayath thawath dawasaka me de karai ...,1
nodakin patta belliyo.kiyana wesa katha.munwa dekata irala lunu dehi danna ona.genu sanhathiyatama lejjawak.,1
Mokuda me weciyooo....shik lejayi kellooooo neda ayi mehema hesirene....ane Manda..mun kawada Hari ammala unu data iwarayi,1
Keri wesiyo munta arinda one kela nethuwa puke,1
Obata wedak thiyanawada gon wesiga ponna patiyo,1
Kala kanni wasiyoo.munta polin dala karanna oni.un wadapu ammalata .tu nodikin mawaga wasa kello...,1
Puduma wesa belliyo dennek me nam. Penna innawa nam pole gahanawa wesiyo dennawa.,1
Oya hari aiyee mewage wesa kello nisa mulu kello sanhathiytma lejjai aiyee awnkawama adare karanna dannethi ammek appekge badin awa nethi wesawiyoo kiyanne munt etthtma kello wela apita pattama lejjaii awnka kama dannethi wesawiyoo mun hoda ganika madam walat ....,1
Lajja nadda ponnayo anunge huttawal hoyanne gaumak adaganin,1
Me wage wesiyo nisa unta witharak nemei kello okkatama ketha nama.,1
Thopi wage wesa balliyo mage ratata nowasanawan thirisan Kada walaththa wesawiyo nodakin thopi,1
Me wage wesa kello nisa apitath thanak nathi wenawa,1
Mun wage wesiyo hinda tama ahinsaka kollo marenne muntama anagata ganikawo mun wageewun hinda hoda kellot duk vidinawa,1
Pattama.wesiyo.marannaona.balliyo,1
kello okkoma pali na bn. oki wesa baduwak. okita polimak danna ona amaruwa yanna,1
patta wesa kello dennek eya mun nahadichcha wesa kello dennek. Aththamai paratta weseyooo. munta hena gahanawa. balliyanta,1
Nodakng vitharak mehema patta wesiyo ganu vechcha apitath lajjai ane deiyane dan kale kello wage kello,1
Ammata hukawanns oni bn oya hutthiyange keribelliyo kollekge adare gena danne bn un,1
Ado me wage kello maranna vatinawa.moll huttiyoo.,1
Vate yana badu huththiyo,1
"Me wage wesiyo hinda ahinshka kollo kiyk winsha wenwda, kollo kiyk marenwda..me wge huttige kello hinda ...ada kello kiyk chatr wenwda.",1
Udakin wesige Kello,1
atthata me vage wesiyoo marala madi,1
Patta wesiyo meka sheyakaranna one me wage wesiyantama thamayi den inna kollo poñnayo newyi kiyala wesiyanta therenna?,1
Ponna wesiyo bn marala wisik karanna one htto wasii bn ubath ekka api innwa kola,1
Kalakanni wesiyo dennek puka palanna one balliyange?,1
Ane me waga baduu puka arala Danna one,1
me wage wesiyoo tama kollanwa neti karanna,1
Wedagath panivida yak dipan minissunta ponnayo.uba pimpiyek novi.gotha pakaya,1
Paka huththa keri mol wesiyo,1
Wesa huththila,1
Mokedda bn me ponna keriya,1
Me kari wesiyo thun dena koheda bn,1
awajathaka wesaaviyo nisai ada samaajaya me taram pirihilaa thiyenne?. me wage podi wayasin me wage hesirenawanam ? mun tamai aniwaaryenma wesa kame yanne.,1
oya wesiyo marala mas kanawa mn. kari hutti.,1
me vage wesiyonta katatata dunnahama paiya atharinnema naha . paiyata asa wesiyo,1
Wdi hariyak owa kerna ..ice kudu welta abbahi wela ..ewata salli natuwa,1
aeka thama kiyanne gon ganiyek wen nathuwa iessella ma ganu lamayek uanama iegenaganna kiyala. Aadu wayasin panala yanna taram harak wenna Aapa. Aaniwaren passe pasu thawenna Wenawa.,1
Meki nam marunata passeh niraya thamai... Angha wukunananawaa madhiwa anith ganugeh minissuth theka sambhandathaa saha anika Gabsa dekakuth kuth Karala thiyanawaa...,1
Mehema ayata hari para pennala jeevitema lassana karanna puluwannam loku pinak.apita udau karanna puluwan ea ayata,0
"Madana wise hinda wate yana eka wenama ekak, eka nawaththana ba…",
kiyala wadakne mun ipadila thiyenne ammekge yoniyakin newei ......kellonta arinna oni kiyapu thanin....kalakanni ponnayo ganikawo lagata yannaththan ..un balen awith karanne....un lagata yana ewnta kondak thiyanawa kiyanna be ...kondak thiye nam ekata ganiyek ekkka witharak budiyapan,1
munta gahanna one nogahapu then walata,1
Puke arina kalawak tiyanawa ehema nathuwa dala doi doi gala gahanna gattoth kohomath dawasakwath yanakan awidinna wenne korawakkek wage thama,1
bllowath balliyanta nokarana dewal pirimi wela epadena samahara saththu karanne,1
Owa wasiyat lesiyat kiyana katha,1
Ane uththa..hama magultm ahinsak gambada kello allnwa...ath nagare hoda badu kali thami gemata supirima bahala enne...hama magultm gambada gaga walalenna apa...utta...,1
Ada rate hemathenama inne wesa genuneee..... Siyalu denatama samaja roga bo wewaaa,1
Yakooo higakewth anga vikunan nathuwa pavithrawa kunu adahlla,1
Arinna ona puke renna beri wenna,1
Aka thamai bn me kello badu wenne thamange thiyena pahath kamata .asarana kama newei,1
Mona magulatada bn mewa danne Kiyana ekeeta lajja nadda,1
Wadiya riden ne kela tokak gala athul karanna kiyapiya wesawi.beby crem unath hodai,1
Oyata kee denek puke arala thiyenawada.oyage kathawa kiyannako,1
Munge tiyana wesa kamane munte apaye yanne wenawa,1
Jiwat wenna wedhihak nakiyala puka wekunnata hariyanawada ? Hutthiya abola tutututututuwetarak wesaganu?,1
Ube ammage huththa,1
"Me rate pirimi hadun nm ,thamange gaani gen withrk sanasenn puluwn un me rate looke innwnm oya badu ghn gaanuth wen rassawk hoy ganii bn e nis oy kellnt withrk waradd kiyl wdk na kollane",1
Pethi kapanna ona e patta balliwa.,1
Mktd yko balahath karekan keranne yane matanam habunoth gahanw waruwak,1
Mona ponna hukannekda manda apita nene ohoma akkala,1
harine puke amaruwa,1
Gihin ammata kiwwa mallita gahanna one dimi gotu dala,1
Mun ammalada mage mahaththya merila aurudu 5 k wenawa duwata aurudu 19 mage daruwata wachanayak ahanna mama ida thiyanne ne ammage pana dharuwo,1
Me nakiyage kapannaona.thawath mewa nokaranna.nisi daduwam nathinisa thamai aparada wadiwenne.,1
"Munta kisima widiyakin issarata anna denna naraki kisima musical show ekak denna naraki , punchi hithata shatutak dila yanna thibba pissi",1
Kellonta mono bandda kisima gatiyak ne sindu kiuwath kollonge weda karanna yanawata hoda wede me pirimi wenna yannawa,1
Ahinsakayanta gal gahan netuwa mun wage unta gal gahanna one.,1
Gadol kebeli oluwa palamu,1
Kauru harida kauru varadida kiyala danne nathiva chodana karanna epa,0
Hema badawakma medama suba gamank yanna lebewwaa pute oyalt.oyalt tiyena daksata gena godak adambari.,0
Ape rate kalakanni hema akakma kada kappal karanna upan jathiyakne,1
Mata panna beri ganiyak akiga thibuna loku kama aya wadi dura yan na ounwa ganna ganna hoda na,1
Puduma kuhaka minissu inne lankawe..kohe giyath un kuhakai...,1
Ow akath nethiwama awnm hari pirimi inna tenkata ena vidiya,1
Eyata e eduma getaluwak lejjawak nathnm eyage gedara ayatath prasnayak Nathnm anith ayata mokada.thaman hariyata hiyiyanm iwarai anith aya wiwechanaya nokara.,0
Apo mun wage ganu nisai pirimi awissenne.. Paduwe inna ganiyekta wath pare bahala yanna naththe ekane,1
Aten poththen eliyata awa vitharai e tikata mun badu wela…,1
Aparade sari jakat ande. Rathu pata bra ekktama sariya andanm. Sari jakat ekata yana sallith ithuruine,1
Hariyata adinna danne neti jara geniyekuth evilla .okige papuwa loketama pennanna onida,1
Ko bn munge vinaya anith eungenam vinaya hoyanava habai,0
Apo nodakin dishni adum nathuwama awanam hodayi ohoma bageta adagena awith chatar nowi ganiyek neda,1
Gal Gahanna ona oya wage jara ganunta anunge sindu kiyala awilla Dan ahisaka podi unta. Sadde danawa,1
Sakkili kma thamai akige thiyna...padaththara kama lokui okkotm wediya,1
Anith dawase kunu bitthara gahanna oni ountai. Ara ahinsaka idunilta gal gehuwa eka buruwek. Onna oyawage anunge sindu kiyala oluwa udumo gattha euntai gahanna oni.,1
dilkita mula Amathaki balli katu kana unta kohenda mas hambawennea paw podi daruwo tika salenna epa ediriyata yanna,1
Oya pissu honthuwa elawanna one melo rak nathi gaiyikawa minis hadawathak nathi narumayek,1
Mona balliyakda me parattii,1
Mona Ham Pada Ganiyekda ..... Wesa Huththi....,1
Oya gon hutiyo podak udata awahma unge araka idimenwa kari baliyo,1
tho ali puken apu ekiyakda.,1
Patta huththi,1
Mekath sakili patiyekma thama,1
Kellage redi galawala lokayata pennuwanm mugeth redi tika galawala pennanna ai wahagena inneeee..peretha balloooo,1
Ona kenekta katha hadanna puluwan bn terum ganin oya kolla kiyana vidihata tikak boru hadala kiyanawa wage danenawa bn,0
Muuu hitanne pakaya room gihin hukala loku deyak kara kiyala.oonna pakyek..lajja natiwa midia walata avith kata karannawa.ponna pakyek...,1
Kellata karanna oni hamdema karala dan hoda eka venna yanawa ane paw ubalata thibba kasillata kella vinasa karala dan kellaage waradi kiyanawa nodakin musalaya,1
Muge wrddk nttm Aii Muge Muuna wahuwe ratata Penna Katha krpm baya nttm  kella Muuna pennam iddith mu gani wge Muuna whn lajja nathi pahara ballo,1
"Oya ahana hadaya raha kara kara ahanne athakota ara wesi thoge athin adagena room akatama giyada ade idagena uba oya bana tikama kiuwada ,nangi oya amaruwe watei kiyala aiya bama kiuwada ane pau.  ado hutho pirimiyek wage uththara dipan sewala huththo uba ouwa kiyapan ada golu biri pasalakata gihilla ponna pakayo",1
Ane mu baba nodakin muuu galgahala maranna one,1
Jara kollo mun nm kellage jeewethe winasa krala balenma eeka videoth krala kellage pita weraddath daala enawa methana baba wenna. mun wage kollo gena appiriyai.,1
Huththo boru kiyanna apa meka minisunta awawada denne mu mahaloku vira wadak kara wage okata pain gahapiya duwanna sewala pakaya,1
Ane hukapannpakoo,1
Oya ponnaya karanna ona okkoma karala akige weradi kiyanawa deyn sudana wenawa,1
Oya huthage muna kothanada yako videos weda thibbe,1
Ado mu maha ponnayek ponna weda karanna epa,1
Muta gage muhude paninnabe akinisa muta kelina akata ne kiyanna puluwan wesige putha,1
Ko yakoooooo muhuna pannapan mugaa wal munaaa,1
Ponnaya thopi pirimi newe riyal ponnayo,1
Uaba Kellonta Benala Mahaweerayekwenna Hadanawane Lejjanedda Yako Aanunge Kunuhoyanna Me Rate Dewena Prasnaya Den Me Kellange Hadapataya Witharada,0
kellonge Kimbata Hukaganna Aasanam Polusiyakin hari Hukagaththaden Thota Tiyena Puke Aamaruwa Aemma Mokadda Kalakanni Kunu Wukunula Salli Hoyanawa Lejjai Thoge Pirimikamata Oayita Hodai Mahapare Lensuwakdala Higakapan Eaka Nambui,1
Oaya Karana wedeta Wada hondai Uabata Jangiya Galawala Aane Aayiye Mata Oayage Loku pollen Hukannako Kiwwoth Uaba Bawana Karanawada Eahemanam Iathin Uaba Pakanethi Eakek Wennama Oana,1
Yako Aanunta Eaka Aagillak dikkalama Tawa Aagili Hatharak Tamanta Dikwela tiyena bawa Mathatiganin Uab Paththini Meniyo Nowi Iadapan Modaya Kisi makenekuta Aapahasa nokara Iadapan Hemotama Aathmagrawurawayak Kiyala Deyak Tiyenawa Uaba Kemathida Me Wage Eakak Uabe Pudgalika Jiwithaya Winasa karanakota Nehene Mewa Uabata Aaniwaryen Mewagen Hoyana Salli Saapawenawa Henahatha gahanawa Sakkiliyek wenna eapa,1
Muta gage muhude paninna be aka nisa muta kelina akata ha kiyanna puluwan wesige putha,1
Me sakkele ballawa maralat Madi,1
Oyh wage dewal nisa kello ki denek nam samajeta muna denna baruwa bayen jeewath wela athida.Ane paw asarana kello.Ehema karanna epa kawada kellonta,0
Unta one athala aran karanna one de karanawa maha sakkili,
Mata denna thiyana upadesanam adare karapn jiwitha ekka sellam karanna nathuwa ...widinna onenam widapan thamnge ekita widawanna ida thiyanne nathuwa...,0
Me mona. Ponna hukanniyakde. Ponna lake. Vaseige kollo,1
Kalakanni balu wesige puthek,1
Me kellonta kollonta pissu ..aten potten enna kalin..love mandama,0
Mewage Nathikaraganna giya jeewithayak bera ganna thibunanam godak watinawa .,0
Okita kawadawath hodaknam sidda wenna epa .. ahinsaka Kolla maragena Dan sathutu athi ekita .,1
Kollo kello hindavath...kello kollo hindavath...jivithaya nathi karaganna epa...mokada demaupiyo pau ne.,0
Aiyo ithin ponnayo dakala naththam me inne e rashmi kiyana ganige mokadda thiyena lassana. Komed eka wage kata. Poththe pata witharai. E gani passen yanne ponnayoma thamai. Lassana ganu dakala nane.,1
Ane palayan pakoo,1
Muge ammata hukanna mu bella wala danna pakaya,1
Mu wage harakek...kimbak hinda gembek wea muuuuuu.iyaaaa,1
"Mona huttekda bn me , maha amena hukannek",1
Topi wage mal ponnaya ..raga panawanawanam kiyapan pakaya,1
Ubala wage ganunta puka dena eun hadapu ammai thaththai pau,1
Pawu nodhi hitan hutto,1
Tho ponna kariya ballo tho pirimiyekda pako,1
Pissu huththek bn thooooo,1
Oi ubala ona mugulak kara ganin sinhala jathiya nondi nokara,1
Charuge pukata godak asaiii,1
Obathuma awanka kenek....parissamen kathakaranna theruwan saranai....,0
Piumi tho night ekata keeyak gannawada. Thoge kunu kimbata.,1
apo balankota mun ekkama ekai awalam ballek…,1
Ranjanam maha gonek witharak neme balu minihek.mewage ekekwa wiswasa karapu minissu pau.chande dena dun euntath deiynge pihitai.,1
Mahema wate puka didi raga pala pala niliyoo kiyana namin antiyemata sammath gannawa ..ita passe mun wayasata giyama ape gon pakaka tika ma gonuta mal malath dala puduma piligenimak haa garuthwayak denne thuk noddakin,1
.thopi wage un hinda thama yako ratata kela wenne.yako Katha karana hema genitama mu kiyanne Baba kiyala,1
Kalava kiyanne thanikara ganika madamak. ..chik vitharak..serama ponnayo..samalingikayo. ratata giya kalak. .,1
Dan ganika madam watalanawanam me ganunwa allanne nadda,1
Thuk mahema veesiyoo...thuk thopi gini thiyanna ona..muth ganikawak.,1
Yako hena gahapan munta,1
Idkin lnkowe niliyo kiynne loka bdu,1
Nodakin vitharak gal muusalaya,1
Kalakanni danwath thirisan wada nawaththapalla hedena lamai mewa balanawa. Sathuda bola,0
Mun wage eun hirema thamai thiyanna oneee. Issarawela meun ellumgas yawanna one.,1
Lankawe genu serama ranjanta kiyala puke araganilla,1
Tawah mada gahanna EPA boruwata hena gahanawa topita,1
Kariya tho apitath puke areyane.,1
"ranjan kiyanne wal wesa kupadiyek mu,thu nodakin paraya",1
Nodain.patta wasiyo .wesaballoi..munda.apa.tata.kanna.apu.asana.karayo.nodakin .nodakin .nodooomanin,1
akige pukanam uge pakanam ubalata panda ban,1
Chik me wage ganu minihek idalath anith minihala ekka thama paththini amma wage nalawena widiha lajjai oi,1
Ethin me wage huttige puthala kohomada hodey kiyala parlimenthu yawanne.eliye pennana aka ethule ne mugee.job dila genu kiyakata gahanna eththa wesa ballaaa.kalakanniyaa,1
Meunta bomba gahnna ona rata kana wesiyo playan balli.,1
Bomb gahuwe hoda welawatada wesa balliye.thoth bombeta ahuwela marun nani,1
"Rnjan anith un wage horakan karanne ne, uge private life ek apita adala nene",0
Munta lejjawak kiyala gevila wat ne wal heththa,1
Hirunikatanam pukearala riddanna bariwei atadekath ekkama katatadennaone,1
Nodakin chik witarak apooo parlimentuwata yawanne me wage kalakanninwada,1
Thopita chande dunna unta henama gahanawa huththiye,1
Ranjan janadi pathi karanna dagalana minissu Mey Dewal ahanna thamange kathire watinakama Dan wath therun ganna kisima kenek ta rawatenna EPA Mey Api Dena kathire Api wenuwen ma bawa mathaka thiyaganna kauruth sathutu karanna chandaya bawitha karanna EPA,0
Ranjanta kiyala puke araganiwu ganu tika nodakin,1
Ranjan chik umba harima pilikul minihek. Umba mona sevaya kalath umbata thiyena appiriyava nathi karanna baa. Maloth apaye?,1
Me wage ponna pakek,1
Niliyo Gayikawo Kiyanne Dare Gon Badu,1
Mu gedarakata waddaganna hoda nathi wanacharayek,1
Muge ammata hukala tiyanne wate un ekai muge mix jana tiyanne,1
Kalakanni bududahamata apahasa karanwa.,1
Nodakin kalakanniya.........thota hena gahapiya.baba .....thotath…,1
Ranjan diva daaala gahala athi mekata,1
Ranja manasika ledek. Toge jatake gana hoya ganin yako mulin. To taram palleheta watuna manasak tiyana minissu tawa na.,1
Sakkili ranjo thota lamayak wath innawada higanno,1
Mun dennama gal ghala maranna ona,1
Ranjata godak asa...vala..tibbe mu kiyana kari kathvalata me huttava epa una....mona pakada mu…,1
mekata.hena.gahapan.kari.balla.awajathaka.balla,1
Nodakin kalakaniya budu dahamata agaurava karana kalakanniya,1
walathta genu ennakan me lankawa hadanne be...,1
Bota me athmedima daduwema labenawa,1
me patta bellitath hukanna ona polin dala,1
Muntha chanda Dana untha Gehanna ona. Nodokin balla. Budu Dahamata Apahasa karana tota mokada wenna kiyala balapan. Patta Balli tota Ballo Dala hukanna ona.,1
Meka pissu huttak Kala kanni pakaya ponnya,1
Ponna pako budu dahamata apahasa karanna epa keriyo,1
Budu dahmata apahasa karanna epa kalakanniya,1
Kari ponnaya bududahamata garahanawa,1
Mu gena thibuna prasadaya den nam ne...iya perethaya.. bududahamata agurwaya karana heti,1
"Ai mae miniha wenatha agam walata aphasa karanne ai,mae miniha rate history eke hitapu minisunta aphasa karanne...pissu leddek…",1
Ponna hukanna awajathaka ponna pakaya,1
Ane ponna ranjan thota jathakayak nehene. Tho awajathakayek. Onna balapanko tho merenne hena gahala,1
Muwa munge amma wate gihin hadala muwa hambela thiyenne,1
balanna ammala thaaththala vath gaawa gena jara katha hadana meyava nm hirema thiyanna oone,1
Atakota uba tattata tiyanna ponna jana. Ammata tiyanna wesa baduwakaga jana. Awagan tamai ranja ponnayak wala upadinna. Tarunada. Ponna gonja...,1
Me sakkiliy balala.kiyanna wachana enne.buddagamata apahasa karana heti,1
Munan kohomath balu keri walata mix wechcha ekani. Balan yaddi lankawe inna godak genu gon badu. Wesa huththiyoo.,1
Munta lajja ne parlimenthuwe ponnaya kiyala bainawa gaanak ne.munta manda manasika ledak thiyenawa,1
Mewa ahalath muta chande dunna ponnayo innawane,1
ranjan oya ona kanakta banina budu dahama gavaganna apa yasodara kiyanne atma ganak paum puragana pitu pasa apu kanak oya babatai ammatai hukapiya pakaya,1
kohoma hari wate gihin anithmata mu nathra wenn katha karana ganita puketh arala. mewat ahuwena gon baduth innawane,1
Mu pakayata heana gahanina onay karyata.,1
Budu hamuduruwanta apahasa karapu pawa gewanne oka paharaya,1
Thota oya gathi awe kohenda ballo,1
Oka kohomath gonek thamai,1
Monawada meee kiyana kathaaaa ahaa buddhagamata niga karanne,0
amanayek mu jathakyak hariyata wela na muuta,1
Thowanm somiyata gahala karumeta ipadichcha moda musalayek...pake naluwo,1
Mu thamai ponna wesa balla,1
Yasodarata baninna tho awalan jaathakya...neddakin thowa ellala maranna oni...wesa balla,1
Me vge unt chande den gon haththakuth innvne ithin…,1
gon.baduwak.ekka.kiyana.ma.dewal.walata.thopeta.hanama.gahapan,1
Ana gon perime ganeka wal ballo tota hana gahanawa,1
Gon huthige pakayek munta chande denna harak innawa ne,1
Mehemai wasalayo.. uba karana wasala kriya walata tho upa nupan athma ganak thota pala dila athma gnak niryema idapiya balla... bududahamata aphasa nokara,1
Thogeamma wesakame kame gihin thowa hadhlathiyenne yako,1
gon huththiyo tho gon gaha ganin agam gana gava ganne nathuva gono,1
Ponna wesige putha..............,1
ubata nikan opapaathika jaana vage suvabavayak thiyanava ube ...dekata namila balapan ube paka paka his da kiyala ponna pakaya.....,1
tho gihin thoge aagame unge kari vala sambavithavaya hoyala eva diya karagena biila naapiya para kariya,1
Buduhamuduruwo sambanda karan balu katha kiyanna epa yako ehenam ube ammath baduwakda,1
Okage Ammata hukana one,1
Ubala hukaganin apita wadak na oya huthawala gon ranjo,1
me.waga.parayakuta.kamathi.aunoth.innawada,1
To mokada eka ekata wesige putha kiyna parata balla,1
Thoge jana wikurthid paraya,1
Munge ammata hukanda one,1
Gon pakaya. Tho me ratatama kelalak,1
Ranjan uba ammata hukna gaman oka kiuwanm hari .budunta apahasa karana kari ponnaya,1
Thoge ama ballekulawa kukagena tamai uba hambawela teyenae thoge amma wesa belliyek,1
Wesa ganiye ubat lajja nedda,1
"me vage jara minissu inna nisa thama lankava vinasa karanna haduve.ane ,mnda me vage minissu",1
Thirisana oka marenne panuwo gahala arawesi ita hapan ballo hukana wesiyo,1
Nodakin meeee ponnata mekata lamai hitinne nathi nusa mu badinne na mu agaurawa karanawa yasodarata,1
alut niliyo badu ponna wesiyo pau unge demapiyanta,1
Kari ponnaya wesige putha,1
Thoge huththo walkama thiya ganin ape agamta mukuth kiynne nathuwa thoge thaththa gen ahapn uba kohomda balu une kiyla,1
Thoge amma wate gihlla thowa hadapu nisa thami tho wate yanne,1
Mundennagema ammalata hukala tiyenne ballo,1
Muge. Ammata. Ballo. Gahala. Upanne. Me....wage.... RANJAN. wage.... kalawam. Balu. wesige. Puthek....,1
Me.wesi.laja.nathiwa.thamange.ammata.kiyana.ewata.ow.kiyana.hati.wesa.balliyak.,1
meka thamabi kariyekda kheda ponna kariya,1
ponnaya okage paka kapala kate thiyanna oni,1
tho awilla thri jana ponneyek thowa hadila thiyenne thundenek ge kari walin thoge babawath oluwen hitola puke arinawa ahuunoth,1
Wesige putha tho ellala marianna oane Kari balla,1
Mona ponnayekda mu budu dahamata garahana ballek munam kala kanni wesige putha,1
Thu nodakin awajathakaya,1
Muu mee loketa jataka karapu eka kauda??? Mama katolika...agamata apahasa karanna epa nugath moda paka..mu wagee un parlimentu ariya nee…,1
Kari ponnaya ranja tho ponnaya,1
Ude ammath mata kiyala puke aragaththa ne,1
Oka manda manisika ledek,1
Me ahana huththi..kauda ban,1
Me wesa ballata hukana kibi amaruwa,1
Mu manda manasika ledek muta chnde dunnu unta kiyanda deyak attema na buddagamata niga karanda epa to lankawe neda paya gahala inne,1
Muge ammata hukawanna one kari gonja thota yanna apayak na kariya,1
Mu buddahgamata apasha karanawa ponna kariyaaaa,1
Muge thaththa mokedda danna,1
Ube ammata kiyanna deyak na ballo,1
moll ponna wesige putha.,1
Ubage paiya heliyan ponnaya,1
Ponna pakaya mu,1
Ane ammata hukapan pako,1
Uba ne wasiga putha,1
Mu mona ponnauekda bn..........munta kela welama yanna one,1
Kari ponnaya thopitath koronawath hadila marila yanaqanam ekak.thopi parlimenthu arapu euntath henaghanawa.yako.,1
Tho hukapan pakayala,1
Mu mona ponnyekda,1
Dan Ithin policiye oya wesigen prushna karanna one,1
